小区,地址,房型,面积,朝向,层高,建造年份,单位面积价格,总价格,备注
福星城小区,南康广场天街工业大道,3室2厅2卫,96㎡,南,中层(共8层),2018年建造,4219元/㎡,40.5万,六小六中 火车站旁 全新装修未入住电梯三房 家具家电齐全
佳兴锦园,南康蓝田大道天马山大道,4室2厅2卫,125㎡,南北,低层(共32层),2021年建造,10384元/㎡,129.8万,品质小区 佳兴锦园洋房四房 带一个260平大晒台
佳兴锦园,南康蓝田大道天马山大道,3室2厅2卫,108㎡,南,中层(共32层),2020年建造,8426元/㎡,91万,佳兴锦园 三房两厅两卫大阳台 好楼层视野开阔 采光通风俱佳
翡翠公馆,南康迎宾中大道工业一路,3室2厅2卫,104.3㎡,南,低层(共32层),2018年建造,6501元/㎡,67.8万,急急坪岭转盘 路福酒店 六小 翡翠公馆电梯 毛坯南北通透三房
佳兴锦园,南康蓝田大道天马山大道,4室2厅2卫,125㎡,南北,低层(共12层),2021年建造,10384元/㎡,129.8万,带200平大露台！佳兴锦园 洋房 四房两厅 售129.8万
佳龙太古城,南康和谐大道南山大道,3室2厅2卫,89㎡,南,高层(共32层),2020年建造,8304元/㎡,73.9万,四小八中 佳龙太古城 精装修3房2厅 中高楼层 房东诚意出售
佳兴文峰花园,南康迎宾中大道文峰路,4室2厅2卫,136.04㎡,南北,高层(共31层),2020年建造,8748元/㎡,119万,六小旁 佳兴文峰花园精装修南北通透4房2厅 品质小区
碧桂园正荣天麓(公寓住宅),南康天马山大道天马山大道,5室2厅2卫,220㎡,南北,高层(共31层),2020年建造,7719元/㎡,169.8万,碧桂园豪华装修大平层五房 小区中心位置
宝辉幸福城,南康南水大道南山大道,4室2厅2卫,113㎡,南北,中层(共29层),2016年建造,9983元/㎡,112.8万,南康四小十一中对面  宝辉幸福城豪华装修四房   户型非常好
碧桂园正荣天麓(公寓住宅),南康天马山大道天马山大道,4室2厅2卫,144㎡,南北,低层(共30层),2020年建造,8542元/㎡,123万,南康南水 体育公园旁 碧桂园正荣天麓   带电梯边套
翡翠公馆,南康迎宾中大道工业一路,3室2厅2卫,110㎡,南,中层(共28层),2020年建造,8528元/㎡,93.8万,翡翠公馆精装修 大三房 精装修未入住 户型方正交通方便配套全
碧桂园正荣天麓(公寓住宅),南康天马山大道天马山大道,4室2厅2卫,142㎡,南北,低层(共33层),2017年建造,8444元/㎡,119.9万,碧桂园急售房源 税满二 四房两厅两卫 南北通透双阳台 采光好
龙湖佳兴紫云台,南康南山大道天马山大道,4室2厅2卫,126㎡,南北,中层(共11层),2020年建造,8731元/㎡,110万,龙湖紫云台小洋房四房两厅126平仅售115万四小十一中
中梁南山院,南康广场天街南山大道,3室2厅2卫,105㎡,南北,高层(共34层),2018年建造,7810元/㎡,82万,南山院 毛坯3房 南水核心 有电梯 南北通透视野好
佳和睿智居,南康迎宾中大道学府路3号,6室2厅4卫,230㎡,南北,低层(共17层),2016年建造,9522元/㎡,219万,佳和睿智居 豪装大气复式6房2厅4卫 装修花了80多万
龙祥城南花园,南康天马山大道天马山大道,4室2厅2卫,85㎡,南北,中层(共33层),2016年建造,10000元/㎡,85万,城南花园复式楼 使用面积178 毛坯4房
鑫安佳苑,南康广场天街泰康东大道53号,3室2厅2卫,127㎡,南北,低层(共12层),2014年建造,5890元/㎡,74.8万,六中旁鑫安佳苑电梯精装3房精装未入住
恒辉大景城,南康迎宾中大道迎宾南大道2号,3室2厅2卫,133.5㎡,南北,高层(共19层),2016年建造,5978元/㎡,79.8万,亏本卖 精装大3房 拎包入住 急售
翡翠公馆,南康迎宾中大道工业一路,3室2厅2卫,109㎡,南北,中层(共32层),2016年建造,8239元/㎡,89.8万,迎宾中大道 坪岭转盘旁 精装好房 拎包入住 房东急售
珑玺湾,南康迎宾中大道金赣北大道,3室2厅2卫,101.75㎡,南北,低层(共18层),2022年建造,6271元/㎡,63.8万,家具小镇 北   珑玺湾刊江实景温馨三房 南面朝江买房送车位推荐新房
南水国际,南康天马山大道天马山大道,3室2厅2卫,126㎡,南北,中层(共7层),2016年建造,6635元/㎡,83.6万,南水国际 精装修南北通透双阳台3房2厅126平
佳兴锦园,南康蓝田大道天马山大道,4室2厅2卫,130㎡,南,中层(共32层),2021年建造,8924元/㎡,116万,佳兴锦园四房两厅130平房东急售价格119万4小11中
佳兴文峰花园,南康迎宾中大道文峰路,3室2厅2卫,106㎡,南,低层(共33层),2018年建造,6510元/㎡,69万,文峰大道六小旁文峰花园城毛坯正三房可改四房朝南采光好
恒辉大景城,南康迎宾中大道迎宾南大道2号,3室2厅2卫,133.8㎡,南北,高层(共19层),2015年建造,6353元/㎡,85万,恒辉大景城大三房精装修南北通透拎包入住
迎宾苑,南康广场天街迎宾南大道,5室2厅2卫,138㎡,南北,低层(共33层),2018年建造,3754元/㎡,51.8万,七小九中 迎宾苑五房 小区有免费地下停车场 带80平米晒台
宝辉幸福城,南康南水大道南山大道,3室2厅2卫,99㎡,南北,低层(共32层),2016年建造,8445元/㎡,83.6万,四小十一中宝辉幸福城  精装3房2厅 视野好房东另置大业
绿地城际空间站晶骊,南康赣南大道339省道,3室2厅2卫,97㎡,东南,中层(共18层),2020年建造,6485元/㎡,62.9万,高铁新区绿地城际空间站价值洼地配套逐渐完善3房2厅2卫
红星中央广场,南康广场天街赣南大道,3室2厅2卫,115㎡,南北,中层(共42层),2019年建造,7392元/㎡,85万,红星中央广场难得东边套115平房东外地人诚意出售
珑玺湾,南康迎宾中大道金赣北大道,3室2厅2卫,89㎡,南,中层(共26层),2021年建造,8259元/㎡,73.5万,东山新区珑玺湾南康北  旁三房两厅已装修急79.8万
珑玺湾,南康迎宾中大道金赣北大道,3室2厅2卫,99㎡,南,中层(共24层),2019年建造,7980元/㎡,79万,珑玺湾北  三房两厅两卫拎包入住 采光好 小区安静
美的爱康公园天下,南康工业大道赣南大道,3室2厅1卫,89㎡,东,高层(共33层),2022年建造,7529元/㎡,67万,爱琴海家具小镇旁美的爱康3房2厅1卫  即装修
美的爱康公园天下,南康工业大道赣南大道,4室2厅2卫,130㎡,南北,中层(共11层),2019年建造,8462元/㎡,110万,美的洋房 家具小镇旁 户型方正新小区 改善型住宅   即装修
龙祥城南花园,南康天马山大道天马山大道,4室2厅2卫,89㎡,南,高层(共33层),2018年建造,10787元/㎡,96万,七小 九中城南花园大复式精装4房2厅急售
龙湖佳兴紫云台,南康南山大道天马山大道,4室2厅2卫,141㎡,南,中层(共11层),2019年建造,8227元/㎡,116万,龙湖佳兴紫云台 11层电梯洋房 南北通透双阳台 免过户
碧桂园正荣天麓(公寓住宅),南康天马山大道天马山大道,3室2厅2卫,117㎡,南北,低层(共31层),2019年建造,8035元/㎡,94万,急售！碧桂园精装修3房2厅2卫 南北通透 小区中间安静
碧桂园正荣天麓(公寓住宅),南康天马山大道天马山大道,3室2厅2卫,117㎡,南北,中层(共33层),2018年建造,8548元/㎡,100万,七小九中碧桂园精装修三房家具家电齐全拎包入住
佳兴文峰花园,南康迎宾中大道文峰路,4室2厅2卫,129.76㎡,南北,高层(共31层),2020年建造,8747元/㎡,113.5万,品质小区 精装修南北通透双阳台4房2厅 六小旁 房东诚意出售
社保局家属房,南康广场天街宝林路,3室2厅2卫,116㎡,南,高层(共7层),2020年建造,3707元/㎡,43万,接官亭旁 电梯三房 户型方正 采光好 价格实惠
城市家园小区(南康),南康天马山大道文化路45号,3室2厅2卫,112.52㎡,南,低层(共7层),2010年建造,5671元/㎡,63.8万,一小康中 文化广场旁 南北通透带一个柴间 精装三房
宝辉幸福城,南康南水大道南山大道,4室2厅2卫,135㎡,南北,中层(共33层),2013年建造,8430元/㎡,113.8万,四小八中 南北通风大四房 视野开阔 精装大四房 低于市场价
亚琦时代新城,"南康赣南大道赣南大道,近向阳大道",4室2厅2卫,128㎡,南,高层(共33层),2023年建造,5704元/㎡,73万,四中附近时代新城精装修四房  即入住
红星中央广场,南康广场天街赣南大道,3室2厅2卫,115㎡,南北,低层(共33层),2019年建造,8522元/㎡,98万,红星中央广场一梯一户三房二厅两卫拎包入住 十二中十二小
美的爱康公园天下,南康工业大道赣南大道,3室2厅2卫,89㎡,南,高层(共33层),2020年建造,7529元/㎡,67万,美的公园 毛坯3房2厅 视线很好 小区环境好
碧桂园正荣天麓(公寓住宅),南康天马山大道天马山大道,5室2厅3卫,204㎡,南北,高层(共31层),2018年建造,8324元/㎡,169.8万,业主急售 碧桂园 五房两厅三卫 南北通透 双主卧 视野无遮挡
翡翠公馆,南康迎宾中大道工业一路,4室2厅2卫,135㎡,南,中层(共26层),2018年建造,6815元/㎡,92万,六小六中旁边花园新小区南北通透双阳台大四房飘窗可拆
碧桂园正荣天麓(公寓住宅),南康天马山大道天马山大道,6室2厅3卫,273㎡,南北,高层(共17层),2018年建造,7693元/㎡,210万,碧桂园 大平层6房2厅3卫 中西厨房 享受生活从这里开始
书香华庭,"南康蓝田大道南水大道,近坪岭路",4室2厅2卫,90㎡,南,高层(共28层),2019年建造,8867元/㎡,79.8万,一小康中附近书香华庭精装修四房视野好采光好
碧桂园正荣天麓(公寓住宅),南康天马山大道天马山大道,4室2厅2卫,144㎡,南北,低层(共17层),2020年建造,8334元/㎡,120万,捡漏 七小九中 全屋品牌定制家具 瓷砖上墙 9成新
中达天骄府,南康广场天街惠民路,4室2厅2卫,135㎡,南,高层(共32层),2018年建造,7378元/㎡,99.6万,体育广场旁 全新装修未入住4房2厅2卫 南北通透 视野好
红星中央广场,南康广场天街赣南大道,4室2厅2卫,115㎡,南北,高层(共33层),2021年建造,8679元/㎡,99.8万,远洋红星天铂四房两厅拎包入住仅售99.8万十二小十二中
碧桂园正荣天麓(公寓住宅),南康天马山大道天马山大道,6室2厅3卫,261.8㎡,南北,低层(共17层),2020年建造,6876元/㎡,180万,碧桂园大平层6房两厅三卫急售
碧桂园正荣天麓(公寓住宅),南康天马山大道天马山大道,4室2厅2卫,144.36㎡,南北,高层(共17层),2020年建造,7274元/㎡,105万,人士成功住宅繁荣生活从此开始
恒大江湾,南康广场天街金赣北大道,5室2厅2卫,135㎡,南北,高层(共19层),2021年建造,7186元/㎡,97万,千亩蓉江湾 城市中芯 滨江美宅 创意4加1 七米南向大阳台
宝辉幸福城,南康南水大道南山大道,4室2厅2卫,112.06㎡,南北,中层(共28层),2016年建造,10049元/㎡,112.6万,带产权车位！宝辉幸福城 豪华装修 四房两厅 112.6万！
碧桂园正荣天麓(公寓住宅),南康天马山大道天马山大道,4室2厅2卫,143㎡,南北,高层(共17层),2017年建造,7623元/㎡,109万,碧桂园小高层四房两厅两卫双阳台 视野无遮挡 亏本急售 好停车
碧桂园正荣天麓(公寓住宅),南康天马山大道天马山大道,6室2厅3卫,276㎡,西北,高层(共32层),2021年建造,6848元/㎡,189万,碧桂园大平层单价不到7千 中间楼层视野  棒 带装修
龙祥城南花园,南康天马山大道天马山大道,4室2厅2卫,89㎡,南北,高层(共34层),2016年建造,11214元/㎡,99.8万,龙祥城南花园精装修4房2厅2卫复式楼
天宏银座,南康南山大道南山大道,3室2厅1卫,81㎡,南,高层(共29层),2019年建造,9334元/㎡,75.6万,四小十一中旁 天宏银座中高层精装修3房2厅 房东诚意出售
龙湖佳兴紫云台,南康南山大道天马山大道,4室2厅2卫,122㎡,南北,高层(共34层),2020年建造,8361元/㎡,102万,龙湖紫云台四小十一中四房两厅122平急售102万
美的爱康公园天下,南康工业大道赣南大道,4室2厅2卫,103㎡,南,低层(共33层),2021年建造,9399元/㎡,96.8万,美的公园天下 精装四房两厅两卫大阳台 视野开阔采光好
正源时代,南康南山大道南山大道,5室2厅3卫,160㎡,南,低层(共33层),2016年建造,10500元/㎡,168万,正源时代带院子复式楼 户型方正 七小九中门口 花园小区
珑玺湾,南康迎宾中大道金赣北大道,3室2厅2卫,100㎡,南北,高层(共26层),2020年建造,6200元/㎡,62万,4A景区家居小镇一线瞰江 直接过户 还送个人防车位
佳兴锦园,南康蓝田大道天马山大道,4室2厅2卫,129.31㎡,南,中层(共33层),2021年建造,9018元/㎡,116.6万,佳兴锦园毛坯房 正四房 南北通透户型方正 双阳台四小九中门口
碧桂园正荣天麓(公寓住宅),南康天马山大道天马山大道,4室2厅2卫,145㎡,南,高层(共17层),2020年建造,7449元/㎡,108万,南康南水 碧桂园正荣天麓   次新小区 洋房边套 视野开阔
五星公馆,南康天马山大道天马山大道9号,4室2厅2卫,132.43㎡,南北,低层(共11层),2018年建造,10270元/㎡,136万,体育广场旁 五星公馆洋房 精装修南北通透4房2厅 房东诚意出
碧桂园正荣天麓(公寓住宅),南康天马山大道天马山大道,4室2厅2卫,142㎡,南北,中层(共31层),2020年建造,8803元/㎡,125万,七小九中 碧桂园边套4房2厅2卫 南北通透 带车位出售
佳龙太古城,南康和谐大道南山大道,4室2厅2卫,126.29㎡,南北,中层(共32层),2020年建造,6493元/㎡,82万,四小八中 佳龙太古城南北通透4房2厅126平 停车方便
碧桂园正荣天麓(公寓住宅),南康天马山大道天马山大道,5室2厅3卫,206㎡,南北,中层(共29层),2021年建造,8534元/㎡,175.8万,碧桂园精装五房大平层拎包入住  南康 七小旁
碧桂园正荣天麓(公寓住宅),南康天马山大道天马山大道,4室2厅2卫,142㎡,南北,低层(共26层),2017年建造,8367元/㎡,118.8万,碧桂园 税满二 带车位 四房两厅两卫 南北通透双阳台 好停车
红星中央广场,南康广场天街赣南大道,3室2厅2卫,107㎡,南,高层(共32层),2022年建造,8954元/㎡,95.8万,红星中央广场精装三房两厅两卫
红星中央广场,南康广场天街赣南大道,3室2厅2卫,115㎡,南北,高层(共33层),2020年建造,7392元/㎡,85万,急售东边套    好楼层 采光很好 红星三房 有密码看房方便
美的爱康公园天下,南康工业大道赣南大道,3室2厅2卫,115㎡,南北,低层(共33层),2022年建造,7479元/㎡,86万,南北通透 板楼 双卫生间 商品住宅 精装好房 次新小区
红星中央广场,南康广场天街赣南大道,3室2厅2卫,115㎡,南北,低层(共31层),2018年建造,7809元/㎡,89.8万,急售爱琴海购物中心 红星精装修三房 小区人车分流 有密码看房
珑玺湾,南康迎宾中大道金赣北大道,3室2厅2卫,103㎡,南,高层(共24层),2021年建造,8428元/㎡,86.8万,珑玺湾东山新区 北校门口 精装修未入住 人车分流户型方正
恒大江湾,南康广场天街金赣北大道,3室2厅2卫,128㎡,南北,低层(共32层),2018年建造,7000元/㎡,89.6万,百米楼间距 南康  一个带清水湖的小区 今年买 今年住
恒大江湾,南康广场天街金赣北大道,5室2厅2卫,135㎡,南北,高层(共19层),2021年建造,7186元/㎡,97万,江湾旁  真正的江景美宅   楼层 七米大阳台
美的爱康公园天下,南康工业大道赣南大道,4室2厅2卫,105㎡,东,低层(共11层),2022年建造,9048元/㎡,95万,美的爱康公园 家具小镇旁 现房4房2厅2卫精装未入住
美的爱康公园天下,南康工业大道赣南大道,4室2厅2卫,127㎡,南北,中层(共32层),2021年建造,8347元/㎡,106万,东山新区美的爱康公园天下四房两厅十二中十二小急售106万
红星中央广场,南康广场天街赣南大道,3室2厅1卫,96.29㎡,南北,低层(共42层),2022年建造,6855元/㎡,66万,远洋筑建红星安家中央广场生活从此启航
弘乾中茂时代新城,南康广场天街赣南大道,4室2厅2卫,127㎡,南北,高层(共32层),2017年建造,5497元/㎡,69.8万,时代新城四房两厅两卫精装修 拎包入住  视线好 大阳台 满二
